County;Site;parnr;Lupin;Species;Swedish.name.x;Occ;Veghgt.avg;Litt.avg;Time.of.immigration;Index.of.invasive.concern;Biodiversity.relevance;Nectar.production;Heat.requirement;Cold.requirement;Temp..optimum;Continentality;Light;Moisture;Soil.reaction..pH.;Nitrogen..N.;Phosphorus..P.;Salinity;Grazing.mowing;Soil.disturbance;Longevity;Pollinator.dependence;Phenology;Extreme.phenology;Seed.dormancy;Seed.bank;Seed.disperser;Nitrogen.fixation;Photosynthetic.pathway;Mycorrhiza;Carnivory;Parasitism;X1.Siliceous.rock;X2.Ultrabasic.rock;X3.Calcareous.rock;X4.Dry.heath;X5..Dry.meadow;X6.Steppic.meadow;X7.Sand.steppe;Swedish.name.y;Family;Dataset;Distribution.in.all.counties;Missing.county;Status;Medelhöjd..cm.;Träd;Management.dependent
Uppsala;Solbo;2;Yes;Anthriscus sylvestris;Hundkäx;5;61,25;0,8;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Solbo;2;Yes;Campanula rotundifolia;Liten blåklocka;1;61,25;0,8;0;0;4;4;2;4;10;5;6;3;5;4;2;2;5;3;4;2a;8;1;2;3;Passive;0;C3;AM;0;0;0;1;1;2;2;1;0;Litenblåklocka;Campanulaceae;Uppland;yes;;LC;30;0;2
Uppsala;Solbo;2;Yes;Equisetum arvense;Åkerfräken;4;61,25;0,8;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Solbo;2;Yes;Equisetum sylvaticum;Skogsfräken;3;61,25;0,8;0;0;1;1;3;4;10;5;4;5;2;3;2;2;3;2;4;0b;6;3;;NA;AirD;0;C3;AM;0;0;0;0;0;0;0;0;0;Skogsfräken;Equisetaceae;Uppland;yes;;LC;40;0;-1
Uppsala;Solbo;2;Yes;Gallium mollugo;Stormåra;7;61,25;0,8;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Solbo;2;Yes;Geum urbanum;Nejlikrot;10;61,25;0,8;0;0;3;2;9;2;5;4;3;4;6;7;3;2;5;6;4;0c;7;2;2;2;Adh;0;C3;AM;0;0;0;0;0;0;0;0;0;Nejlikrot;Rosaceae;Uppland;yes;;LC;50;0;0
Uppsala;Solbo;2;Yes;Hieracium sect. Bifida;Krattfibblor;1;61,25;0,8;0;0;4;5;4;3;8;5;5;3;6;3;3;1;2;4;4;0d;7;2;2;2;AirP;0;C3;AM;0;0;0;1;2;0;1;1;0;Krattfibblor;Asteraceae;Uppland;yes;;;NA;0;0
Uppsala;Solbo;2;Yes;Lupinus polyphyllus;Blomsterlupin;16;61,25;0,8;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Solbo;2;Yes;Ranunculus repens;Revsmörblomma;1;61,25;0,8;0;0;4;3;3;2;8;5;4;7;5;7;4;2;5;4;4;1;7;2;;4;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Revsmörblomma;Ranunculaceae;Uppland;yes;;LC;30;0;0
Uppsala;Solbo;2;Yes;Rubus fruticosus;Björnbär;NA;61,25;0,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Björnbär;Rosaceae;Uppland;yes;;LC;NA;0;-1
Uppsala;Solbo;2;Yes;Rubus idaeus;Hallon;1;61,25;0,8;0;0;6;5;3;4;10;4;5;5;3;6;5;2;1;6;4;1;7;2;4;4;Bird;0;C3;AM;0;0;1;0;0;0;0;0;0;Hallon;Rosaceae;Uppland;yes;;LC;125;0;-1
Uppsala;Solbo;2;Yes;Tussilago farfara;Hästhov;3;61,25;0,8;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Hästhov;Asteraceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Solbo;2;Yes;Tussilago farfara;Hästhov;3;61,25;0,8;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Tussilago;Asteraceae;Värmland;yes;;LC;12,5;0;0
Uppsala;Söderfors;1;No;Anthriscus sylvestris;Hundkäx;1;9,375;1;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Söderfors;1;No;Betula pendula;Vårtbjörk;3;9,375;1;0;0;8;1;6;4;8;7;5;4;4;4;3;2;3;5;4;0b;5;4;2;4;AirW;0;C3;EM;0;0;1;1;0;1;1;0;0;Vårtbjörk;Betulaceae;Uppland;yes;;LC;1650;1;NA
Uppsala;Söderfors;1;No;Campanula patula;Ängsklocka;2;9,375;1;2;10,4;3;4;5;8;11;8;6;3;4;4;3;1;1;4;2;1a;8;1;;4;Passive;0;C3;AM;0;0;0;0;0;0;2;0;0;Ängsklocka;Campanulaceae;Uppland;yes;;LC;45;0;1
Uppsala;Söderfors;1;No;Carex digitata;Vispstarr;3;9,375;1;0;0;4;1;5;5;10;5;3;3;6;3;3;1;1;4;4;0b;5;4;;2;Passive;0;C3;None;0;0;0;1;1;0;0;0;0;Vispstarr;Cyperaceae;Uppland;yes;;LC;20;0;0
Uppsala;Söderfors;1;No;Ficaria verna;Svalört;2;9,375;1;0;0;2;2;9;3;6;4;3;6;7;7;5;1;5;1;4;0a;3;6;;1;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Svalört;Ranunculaceae;Uppland;yes;;LC;15;0;1
Uppsala;Söderfors;1;No;Fragaria vesca;Smultron;16;9,375;1;0;0;5;3;4;2;7;4;4;4;5;4;3;2;5;4;4;1;6;3;;4;Bird;0;C3;AM;0;0;0;1;1;1;1;0;0;Smultron;Rosaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Söderfors;1;No;Hieracium sect. Vulgata;Hagfibblor;15;9,375;1;0;0;5;5;5;3;8;5;4;4;4;4;3;1;2;4;4;0d;8;1;2;2;AirP;0;C3;AM;0;0;0;1;0;0;1;0;0;Hagfibblor;Asteraceae;Uppland;yes;;NA;60;0;0
Uppsala;Söderfors;1;No;Leucanthemum vulgare;Prästkrage;5;9,375;1;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Söderfors;1;No;Luzula pilosa;Vårfryle;2;9,375;1;0;0;4;1;4;4;9;5;3;4;2;4;3;1;4;4;4;0b;3;6;2;4;Myr;0;C3;None;0;0;0;0;0;0;0;0;0;Vårfryle;Juncaceae;Uppland;yes;;LC;17,5;0;0
Uppsala;Söderfors;1;No;Noccaea caerulescens;Backskärvfrö;3;9,375;1;3;11,6;1;3;3;7;12;7;5;2;4;3;4;1;3;4;3;1;3;6;;NA;Passive;0;C3;None;0;0;0;2;0;0;2;1;0;Backskärvfrö;Brassicaceae;Uppland;yes;;LC;22,5;0;2
Uppsala;Söderfors;1;No;Ranunculus acris subsp. acris;Smörblomma;16;9,375;1;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Söderfors;1;No;Taraxacum;Maskros;8;9,375;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Söderfors;1;No;Trifolium medium;Skogsklöver;3;9,375;1;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Söderfors;1;No;Tussilago farfara;Hästhov;2;9,375;1;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Hästhov;Asteraceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Söderfors;1;No;Tussilago farfara;Hästhov;2;9,375;1;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Tussilago;Asteraceae;Värmland;yes;;LC;12,5;0;0
Uppsala;Söderfors;1;No;Veronica chamaedrys;Teveronika;2;9,375;1;0;0;4;3;5;3;8;4;4;4;5;5;4;1;5;2;4;1;6;3;;3;Myr;0;C3;AM;0;0;0;0;0;0;2;0;0;Teveronika;Plantaginaceae;Uppland;yes;;LC;20;0;1
Uppsala;Söderfors;1;No;Veronica officinalis;Ärenpris;10;9,375;1;0;0;3;4;5;3;8;4;5;3;5;5;3;2;5;4;4;1;8;1;;4;Passive;0;C3;AM;0;0;1;1;0;2;1;0;0;Ärenpris;Plantaginaceae;Uppland;yes;;LC;20;0;0
Uppsala;Söderfors;1;No;Vicia sylvatica;Skogsvicker;3;9,375;1;0;0;4;5;5;5;10;4;4;4;6;3;4;1;1;5;4;2a;9;2;;3;Expl;1;C3;AM;0;0;0;0;0;0;0;0;0;Skogsvicker;Fabaceae;Uppland;yes;;LC;125;0;0
Uppsala;Söderfors;1;No;Viola canina;Ängsviol;8;9,375;1;0;0;3;3;3;3;9;4;5;4;3;2;4;2;5;3;4;1a;6;3;;3;Expl;0;C3;AM;0;0;1;1;0;2;3;0;0;Ängsviol;Violaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Söderfors;1;Yes;Achillea millefolium;Röllika;3;36,25;0,4;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Söderfors;1;Yes;Anemone nemorosa;Vitsippa;1;36,25;0,4;0;0;3;2;5;4;9;4;4;5;4;6;3;1;4;1;4;1;3;6;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vitsippa;Ranunculaceae;Uppland;yes;;LC;19;0;-1
Uppsala;Söderfors;1;Yes;Anthriscus sylvestris;Hundkäx;1;36,25;0,4;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Söderfors;1;Yes;Betula pendula;Vårtbjörk;7;36,25;0,4;0;0;8;1;6;4;8;7;5;4;4;4;3;2;3;5;4;0b;5;4;2;4;AirW;0;C3;EM;0;0;1;1;0;1;1;0;0;Vårtbjörk;Betulaceae;Uppland;yes;;LC;1650;1;NA
Uppsala;Söderfors;1;Yes;Cerastium fontanum;Hönsarv;1;36,25;0,4;0;0;4;3;3;2;8;5;5;6;6;5;3;2;6;6;3;0c;6;3;;4;Passive;0;C3;None;0;0;1;1;1;0;0;0;0;Hönsarv;Caryophyllaceae;Uppland;yes;;LC;20;0;1
Uppsala;Söderfors;1;Yes;Fragaria vesca;Smultron;11;36,25;0,4;0;0;5;3;4;2;7;4;4;4;5;4;3;2;5;4;4;1;6;3;;4;Bird;0;C3;AM;0;0;0;1;1;1;1;0;0;Smultron;Rosaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Söderfors;1;Yes;Gallium mollugo;Stormåra;5;36,25;0,4;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Söderfors;1;Yes;Hieracium sect. Vulgata;Hagfibblor;16;36,25;0,4;0;0;5;5;5;3;8;5;4;4;4;4;3;1;2;4;4;0d;8;1;2;2;AirP;0;C3;AM;0;0;0;1;0;0;1;0;0;Hagfibblor;Asteraceae;Uppland;yes;;NA;60;0;0
Uppsala;Söderfors;1;Yes;Leucanthemum vulgare;Prästkrage;1;36,25;0,4;0;0;5;6;3;3;9;5;6;3;6;4;3;1;5;7;3;1;7;2;2;4;Passive;0;C3;AM;0;0;0;0;1;0;3;1;0;Prästkrage;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Söderfors;1;Yes;Lupinus polyphyllus;Blomsterlupin;16;36,25;0,4;4;18,1;2;5;6;4;8;4;5;3;2;2;4;1;2;2;4;1a;7;2;2;3;Expl;1;C3;None;0;0;0;0;0;0;0;0;0;Lupin;Fabaceae;Uppland;yes;;;85;0;-1
Uppsala;Söderfors;1;Yes;Medicago lupulina;Humlelusern;4;36,25;0,4;0;0;5;3;9;1;4;5;6;3;7;4;3;2;5;4;3;0c;5;4;3;4;Passive;1;C3;AM;0;0;0;0;2;0;0;2;0;Humlelusern;Fabaceae;Uppland;yes;;LC;22,5;0;1
Uppsala;Söderfors;1;Yes;Pinus sylvestris;Tall;7;36,25;0,4;0;0;6;1;5;4;9;6;5;4;5;2;1;2;3;1;4;0b;7;2;2;2;AirW;0;C3;EM;0;0;1;0;1;0;0;0;0;Tall;Pinaceae;Uppland;yes;;LC;2100;1;NA
Uppsala;Söderfors;1;Yes;Ranunculus acris subsp. acris;Smörblomma;2;36,25;0,4;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Söderfors;1;Yes;Ranunculus repens;Revsmörblomma;5;36,25;0,4;0;0;4;3;3;2;8;5;4;7;5;7;4;2;5;4;4;1;7;2;;4;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Revsmörblomma;Ranunculaceae;Uppland;yes;;LC;30;0;0
Uppsala;Söderfors;1;Yes;Sorbus aucuparia;Rönn;3;36,25;0,4;0;0;6;4;4;4;9;5;5;5;3;5;3;2;2;5;4;2;7;2;4;1;Bird;0;C3;AM/EM;0;0;1;1;0;0;0;0;0;Rönn;Rosaceae;Uppland;yes;;LC;900;1;NA
Uppsala;Söderfors;1;Yes;Taraxacum;Maskros;2;36,25;0,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Söderfors;1;Yes;Trifolium medium;Skogsklöver;16;36,25;0,4;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Söderfors;1;Yes;Tussilago farfara;Hästhov;5;36,25;0,4;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Hästhov;Asteraceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Söderfors;1;Yes;Tussilago farfara;Hästhov;5;36,25;0,4;0;0;4;5;3;3;9;4;5;6;6;5;4;2;2;6;4;1;3;6;2;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Tussilago;Asteraceae;Värmland;yes;;LC;12,5;0;0
Uppsala;Söderfors;1;Yes;Viola canina;Ängsviol;1;36,25;0,4;0;0;3;3;3;3;9;4;5;4;3;2;4;2;5;3;4;1a;6;3;;3;Expl;0;C3;AM;0;0;1;1;0;2;3;0;0;Ängsviol;Violaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Söderfors;2;No;Achillea millefolium;Röllika;1;14,375;2,2;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Söderfors;2;No;Alchemilla vulgaris;Daggkåpa;2;14,375;2,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Daggkåpa;Rosaceae;Uppland;yes;;;25;0;1
Uppsala;Söderfors;2;No;Anemone nemorosa;Vitsippa;3;14,375;2,2;0;0;3;2;5;4;9;4;4;5;4;6;3;1;4;1;4;1;3;6;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vitsippa;Ranunculaceae;Uppland;yes;;LC;19;0;-1
Uppsala;Söderfors;2;No;Anthriscus sylvestris;Hundkäx;12;14,375;2,2;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Söderfors;2;No;Betula pendula;Vårtbjörk;3;14,375;2,2;0;0;8;1;6;4;8;7;5;4;4;4;3;2;3;5;4;0b;5;4;2;4;AirW;0;C3;EM;0;0;1;1;0;1;1;0;0;Vårtbjörk;Betulaceae;Uppland;yes;;LC;1650;1;NA
Uppsala;Söderfors;2;No;Cirsium arvense;Åkertistel;1;14,375;2,2;0;0;5;5;6;3;7;5;6;5;5;7;4;2;3;2;4;2;9;2;4;4;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Åkertistel;Asteraceae;Uppland;yes;;LC;95;0;-1
Uppsala;Söderfors;2;No;Comarum palustre;Kråkklöver;2;14,375;2,2;0;0;3;3;3;4;10;5;5;10;4;4;3;2;4;1;4;2;8;1;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Kråkklöver;Rosaceae;Uppland;yes;;LC;35;0;0
Uppsala;Söderfors;2;No;Equisetum arvense;Åkerfräken;6;14,375;2,2;0;0;1;1;2;3;9;5;5;4;6;5;4;2;3;2;4;0b;5;4;;NA;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Åkerfräken;Equisetaceae;Uppland;yes;;LC;30;0;0
Uppsala;Söderfors;2;No;Fragaria vesca;Smultron;11;14,375;2,2;0;0;5;3;4;2;7;4;4;4;5;4;3;2;5;4;4;1;6;3;;4;Bird;0;C3;AM;0;0;0;1;1;1;1;0;0;Smultron;Rosaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Söderfors;2;No;Gallium mollugo;Stormåra;1;14,375;2,2;1;4;5;2;4;2;7;5;5;3;5;5;3;1;3;2;4;1;8;1;;3;Passive;0;C3;AM;0;0;0;1;0;0;1;0;0;Stormåra;Rubiaceae;Uppland;yes;;LC;65;0;0
Uppsala;Söderfors;2;No;Hieracium sect. Vulgata;Hagfibblor;4;14,375;2,2;0;0;5;5;5;3;8;5;4;4;4;4;3;1;2;4;4;0d;8;1;2;2;AirP;0;C3;AM;0;0;0;1;0;0;1;0;0;Hagfibblor;Asteraceae;Uppland;yes;;NA;60;0;0
Uppsala;Söderfors;2;No;Hypericum maculatum;Fyrkantig johannesört;3;14,375;2,2;0;0;3;2;5;4;9;5;5;3;3;5;3;1;4;5;4;1;10;3;;3;AirD;0;C3;AM;0;0;0;0;0;0;1;0;0;Fyrkantig johannesört;Hypericaceae;Uppland;yes;;LC;55;0;1
Uppsala;Söderfors;2;No;Lactuca muralis;Skogssallat;1;14,375;2,2;0;0;1;3;10;2;4;3;4;3;6;7;5;1;2;7;4;1;8;1;2;2;AirP;0;C3;AM;0;0;0;1;0;0;0;0;0;Skogssallat;Asteraceae;Uppland;yes;;LC;60;0;-1
Uppsala;Söderfors;2;No;Luzula pilosa;Vårfryle;6;14,375;2,2;0;0;4;1;4;4;9;5;3;4;2;4;3;1;4;4;4;0b;3;6;2;4;Myr;0;C3;None;0;0;0;0;0;0;0;0;0;Vårfryle;Juncaceae;Uppland;yes;;LC;17,5;0;0
Uppsala;Söderfors;2;No;Neottia ovata;Tvåblad;1;14,375;2,2;0;0;1;4;5;3;8;5;4;5;6;5;3;1;4;4;4;2;7;2;;1;AirD;0;C3;OrkM;0;0;0;0;0;0;0;0;0;Tvåblad;Orchidaceae;Uppland;yes;;LC;25;0;0
Uppsala;Söderfors;2;No;Noccaea caerulescens;Backskärvfrö;3;14,375;2,2;3;11,6;1;3;3;7;12;7;5;2;4;3;4;1;3;4;3;1;3;6;;NA;Passive;0;C3;None;0;0;0;2;0;0;2;1;0;Backskärvfrö;Brassicaceae;Uppland;yes;;LC;22,5;0;2
Uppsala;Söderfors;2;No;Potentilla erecta;Blodrot;6;14,375;2,2;0;0;4;3;3;2;8;4;5;6;4;3;2;1;5;2;4;2;6;3;;4;Passive;0;C3;AM;0;0;0;0;0;1;1;0;0;Blodrot;Rosaceae;Uppland;yes;;LC;30;0;1
Uppsala;Söderfors;2;No;Ranunculus acris subsp. acris;Smörblomma;7;14,375;2,2;0;0;5;4;2;3;9;5;5;5;4;7;3;2;5;2;4;2;6;3;;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vanligsmörblomma;Ranunculaceae;Uppland;yes;;LC;45;0;1
Uppsala;Söderfors;2;No;Rubus idaeus;Hallon;1;14,375;2,2;0;0;6;5;3;4;10;4;5;5;3;6;5;2;1;6;4;1;7;2;4;4;Bird;0;C3;AM;0;0;1;0;0;0;0;0;0;Hallon;Rosaceae;Uppland;yes;;LC;125;0;-1
Uppsala;Söderfors;2;No;Rubus saxatilis;Stenbär;14;14,375;2,2;0;0;6;4;3;5;11;5;3;5;5;5;3;2;4;3;4;2;8;1;4;2;Bird;0;C3;AM;0;0;0;1;1;0;0;0;0;Stenbär;Rosaceae;Uppland;yes;;LC;22,5;0;-1
Uppsala;Söderfors;2;No;Salix pentandra;Jolster;1;14,375;2,2;0;0;7;7;6;5;9;7;7;7;4;6;3;2;2;5;4;2;8;1;4;1;AirP;0;C3;AM/EM;0;0;0;0;0;0;0;0;0;Jolster;Salicaceae;Uppland;yes;;LC;800;1;NA
Uppsala;Söderfors;2;No;Scorzoneroides autumnalis;Höstfibbla;1;14,375;2,2;0;0;4;5;2;4;10;5;6;5;6;5;3;2;7;5;4;1;11;4;;2;AirP;0;C3;AM;0;0;0;0;0;0;0;0;0;Höstfibbla;Asteraceae;Uppland;yes;;LC;25;0;1
Uppsala;Söderfors;2;No;Taraxacum;Maskros;6;14,375;2,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maskros;Asteraceae;Uppland;yes;;LC;NA;0;1
Uppsala;Söderfors;2;No;Trifolium medium;Skogsklöver;11;14,375;2,2;0;0;5;6;6;4;8;6;5;3;5;3;3;1;3;2;4;2a;8;1;;2;Passive;1;C3;AM;0;0;0;0;0;1;2;1;0;Skogsklöver;Fabaceae;Uppland;yes;;LC;27,5;0;1
Uppsala;Söderfors;2;No;Veronica chamaedrys;Teveronika;1;14,375;2,2;0;0;4;3;5;3;8;4;4;4;5;5;4;1;5;2;4;1;6;3;;3;Myr;0;C3;AM;0;0;0;0;0;0;2;0;0;Teveronika;Plantaginaceae;Uppland;yes;;LC;20;0;1
Uppsala;Söderfors;2;No;Veronica officinalis;Ärenpris;6;14,375;2,2;0;0;3;4;5;3;8;4;5;3;5;5;3;2;5;4;4;1;8;1;;4;Passive;0;C3;AM;0;0;1;1;0;2;1;0;0;Ärenpris;Plantaginaceae;Uppland;yes;;LC;20;0;0
Uppsala;Söderfors;2;No;Viola arvensis;Åkerviol;4;14,375;2,2;1;4;3;3;7;2;6;6;7;3;6;4;3;1;3;8;1;1a;5;4;2;3;Myr;0;C3;AM;0;0;0;1;2;0;0;0;0;Åkerviol;Violaceae;Uppland;yes;;LC;22,5;0;1
Uppsala;Söderfors;2;No;Viola canina;Ängsviol;6;14,375;2,2;0;0;3;3;3;3;9;4;5;4;3;2;4;2;5;3;4;1a;6;3;;3;Expl;0;C3;AM;0;0;1;1;0;2;3;0;0;Ängsviol;Violaceae;Uppland;yes;;LC;12,5;0;0
Uppsala;Söderfors;2;Yes;Achillea millefolium;Röllika;5;58,75;1;0;0;6;6;3;3;9;5;6;2;5;5;5;2;5;2;4;2;8;1;2;3;Myr;0;C3;AM;0;0;1;1;1;1;1;1;0;Röllika;Asteraceae;Uppland;yes;;LC;45;0;1
Uppsala;Söderfors;2;Yes;Alchemilla vulgaris;Daggkåpa;3;58,75;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Daggkåpa;Rosaceae;Uppland;yes;;;25;0;1
Uppsala;Söderfors;2;Yes;Anemone nemorosa;Vitsippa;1;58,75;1;0;0;3;2;5;4;9;4;4;5;4;6;3;1;4;1;4;1;3;6;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Vitsippa;Ranunculaceae;Uppland;yes;;LC;19;0;-1
Uppsala;Söderfors;2;Yes;Anthriscus sylvestris;Hundkäx;2;58,75;1;0;0;4;5;5;2;7;5;5;5;6;7;4;2;3;2;4;1;6;3;4;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Hundkex;Apiaceae;Uppland;yes;;LC;100;0;-1
Uppsala;Söderfors;2;Yes;Betula pendula;Vårtbjörk;2;58,75;1;0;0;8;1;6;4;8;7;5;4;4;4;3;2;3;5;4;0b;5;4;2;4;AirW;0;C3;EM;0;0;1;1;0;1;1;0;0;Vårtbjörk;Betulaceae;Uppland;yes;;LC;1650;1;NA
Uppsala;Söderfors;2;Yes;Carex digitata;Vispstarr;9;58,75;1;0;0;4;1;5;5;10;5;3;3;6;3;3;1;1;4;4;0b;5;4;;2;Passive;0;C3;None;0;0;0;1;1;0;0;0;0;Vispstarr;Cyperaceae;Uppland;yes;;LC;20;0;0
Uppsala;Söderfors;2;Yes;Carex pilulifera;Pillerstarr;2;58,75;1;0;0;4;1;8;4;7;3;4;4;2;3;2;1;6;2;4;0b;5;4;;4;Passive;0;C3;None;0;0;2;0;0;3;0;0;0;Pillerstarr;Cyperaceae;Uppland;yes;;NA;25;0;0
Uppsala;Söderfors;2;Yes;Carum carvi;Kummin;4;58,75;1;0;0;3;5;5;3;8;5;6;3;6;7;4;2;7;6;2;2;6;3;2;2;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Kummin;Apiaceae;Uppland;yes;;LC;42,5;0;0
Uppsala;Söderfors;2;Yes;Convallaria majalis;Liljekonvalj;7;58,75;1;0;0;2;4;4;3;8;5;2;5;4;4;4;1;4;1;4;1;6;3;4;1;Passive;0;C3;AM;0;0;0;0;0;0;0;0;0;Liljekonvalj;Asparagaceae;Uppland;yes;;LC;17,5;0;0
